Timestamp,Millis,Temp_C,Lux,Distance_CM,System_Mode,Deviation_Active,Deviation_Fixed_Sec
4/19/2026 0:53,883088,21.87,43,16.66,1,1,
4/19/2026 0:53,884186,21.87,43,21.1,1,1,
4/19/2026 0:53,885283,21.87,43,26.86,1,1,
4/19/2026 0:53,886381,21.87,43,16.66,1,1,
4/19/2026 0:53,887479,21.81,43,17.61,1,1,
4/19/2026 0:53,888576,21.87,43,17.66,1,1,
4/19/2026 0:53,889673,21.87,43,16.12,1,1,
4/19/2026 0:54,890771,21.87,43,16.01,1,1,
4/19/2026 0:54,891868,21.87,43,16.01,1,1,
4/19/2026 0:54,892966,21.87,43,28.87,1,1,
4/19/2026 0:54,894063,21.87,43,16.97,1,1,
4/19/2026 0:54,895161,21.87,43,16.66,1,1,
4/19/2026 0:54,896259,21.87,43,16.64,1,1,
4/19/2026 0:54,897356,21.87,43,22.93,1,1,
4/19/2026 0:54,898453,21.87,43,15.37,1,1,
4/19/2026 0:54,899551,21.87,43,18.55,1,1,
4/19/2026 0:54,900648,21.87,43,21.1,1,1,
4/19/2026 0:54,901746,21.87,43,17.61,1,1,
4/19/2026 0:54,902843,21.87,43,17.92,1,1,
4/19/2026 0:54,903941,21.87,43,17.92,1,1,
4/19/2026 0:54,905038,21.87,43,15.74,1,1,
4/19/2026 0:54,906136,21.87,43,22.64,1,1,
4/19/2026 0:54,907233,21.87,43,16.66,1,1,
4/19/2026 0:54,908332,21.87,43,30.23,1,1,
4/19/2026 0:54,909429,21.87,43,18.55,1,1,
4/19/2026 0:54,910526,21.81,43,19.52,1,1,
4/19/2026 0:54,911624,21.87,43,16.66,1,1,
4/19/2026 0:54,912721,21.87,43,16.64,1,1,
4/19/2026 0:54,913819,21.87,43,16.64,1,1,
4/19/2026 0:54,914916,21.81,43,15.71,1,1,
4/19/2026 0:54,916015,21.87,43,37.71,1,1,
4/19/2026 0:54,917112,21.87,43,17.92,1,1,
4/19/2026 0:54,918211,21.87,43,35.87,1,1,
4/19/2026 0:54,919309,21.87,43,21.1,1,1,
4/19/2026 0:54,920406,21.81,43,16.97,1,1,
4/19/2026 0:54,921503,21.87,43,17.61,1,1,
4/19/2026 0:54,922602,21.81,43,29.41,1,1,
4/19/2026 0:54,923699,21.87,43,16.01,1,1,
4/19/2026 0:54,924796,21.87,43,16.97,1,1,
4/19/2026 0:54,925893,21.87,43,15.69,1,1,
4/19/2026 0:54,926991,21.81,43,15.39,1,1,
4/19/2026 0:54,928089,21.87,43,16.64,1,1,
4/19/2026 0:54,929185,21.81,43,15.69,1,1,
4/19/2026 0:54,930283,21.87,43,17.54,1,1,
4/19/2026 0:54,931381,21.81,43,15.69,1,1,
4/19/2026 0:54,932477,21.81,43,16.97,1,1,
4/19/2026 0:54,933575,21.81,43,16.12,1,1,
4/19/2026 0:54,934674,21.87,43,39.98,1,1,
4/19/2026 0:54,935772,21.87,43,18.87,1,1,
4/19/2026 0:54,936869,21.87,43,16.34,1,1,
4/19/2026 0:54,937966,21.81,43,16.34,1,1,
4/19/2026 0:54,939064,21.87,43,16.03,1,1,
4/19/2026 0:54,940162,21.87,43,16.97,1,1,
4/19/2026 0:54,941258,21.81,43,16.64,1,1,
4/19/2026 0:54,942357,21.81,43,36.11,1,1,
4/19/2026 0:54,943455,21.87,43,19.19,1,1,
4/19/2026 0:54,944551,21.81,43,16.64,1,1,
4/19/2026 0:54,945649,21.81,43,22.36,1,1,
4/19/2026 0:54,946747,21.81,43,19.3,1,1,
4/19/2026 0:54,947845,21.87,43,16.97,1,1,
4/19/2026 0:54,948941,21.81,43,16.01,1,1,
4/19/2026 0:55,950039,21.87,43,16.13,1,1,
4/19/2026 0:55,951137,21.81,43,16.97,1,1,
4/19/2026 0:55,952235,21.81,43,16.97,1,1,
4/19/2026 0:55,953331,21.87,43,16.01,1,1,
4/19/2026 0:55,954429,21.87,43,15.76,1,1,
4/19/2026 0:55,955527,21.81,43,16.97,1,1,
4/19/2026 0:55,956624,21.81,43,36.79,1,1,
4/19/2026 0:55,957722,21.81,43,16.66,1,1,
4/19/2026 0:55,958820,21.81,43,22.54,1,1,
4/19/2026 0:55,959918,21.81,43,16.64,1,1,
4/19/2026 0:55,961015,21.81,43,16.66,1,1,
4/19/2026 0:55,962113,21.87,43,21.73,1,1,
4/19/2026 0:55,963210,21.81,43,16.44,1,1,
4/19/2026 0:55,964307,21.81,43,19.82,1,1,
4/19/2026 0:55,965405,21.81,43,16.97,1,1,
4/19/2026 0:55,966502,21.81,43,16.01,1,1,
4/19/2026 0:55,967600,21.81,43,17.29,1,1,
4/19/2026 0:55,968697,21.81,43,24.28,1,1,
4/19/2026 0:55,969795,21.81,43,23.14,1,1,
4/19/2026 0:55,970893,21.81,43,15.71,1,1,
4/19/2026 0:55,971991,21.81,43,16.97,1,1,
4/19/2026 0:55,973087,21.81,43,15.35,1,1,
4/19/2026 0:55,974185,21.81,43,19.5,1,1,
4/19/2026 0:55,975283,21.81,43,16.64,1,1,
4/19/2026 0:55,976379,21.81,43,20.14,1,1,
4/19/2026 0:55,977477,21.81,43,20.47,1,1,
4/19/2026 0:55,978575,21.81,43,17.07,1,1,
4/19/2026 0:55,979673,21.81,43,16.97,1,1,
4/19/2026 0:55,980770,21.87,43,30.19,1,1,
4/19/2026 0:55,981868,21.81,43,16.01,1,1,
4/19/2026 0:55,982966,21.81,43,16.01,1,1,
4/19/2026 0:55,984062,21.81,43,16.01,1,1,
4/19/2026 0:55,985160,21.81,43,16.01,1,1,
4/19/2026 0:55,986257,21.81,43,16.98,1,1,
4/19/2026 0:55,987355,21.81,43,20.25,1,1,
4/19/2026 0:55,988452,21.81,43,16.66,1,1,
4/19/2026 0:55,989550,21.81,43,22.64,1,1,
4/19/2026 0:55,990647,21.81,43,16.64,1,1,
4/19/2026 0:55,991745,21.81,43,18.24,1,1,
4/19/2026 0:55,992842,21.81,43,19.19,1,1,
4/19/2026 0:55,993940,21.81,43,19.82,1,1,
4/19/2026 0:55,995038,21.81,43,16.97,1,1,
4/19/2026 0:55,996134,21.81,43,17.92,1,1,
4/19/2026 0:55,997233,21.81,43,29.68,1,1,
4/19/2026 0:55,998331,21.81,43,19.19,1,1,
4/19/2026 0:55,999428,21.81,43,18.22,1,1,
4/19/2026 0:55,1000526,21.81,43,37.83,1,1,
4/19/2026 0:55,1002250,21.81,43,15.69,1,1,
4/19/2026 0:55,1003347,21.81,43,16.66,1,1,
4/19/2026 0:55,1005071,21.81,43,16.64,1,1,
4/19/2026 0:55,1006169,21.81,43,19.5,1,1,
4/19/2026 0:55,1007266,21.81,43,16.64,1,1,
4/19/2026 0:55,1008364,21.81,43,19.19,1,1,
4/19/2026 0:55,1009462,21.81,43,17.92,1,1,
4/19/2026 0:56,1010560,21.81,43,15.44,1,1,
4/19/2026 0:56,1011656,21.81,43,19.82,1,1,
4/19/2026 0:56,1012755,21.81,43,30.29,1,1,
4/19/2026 0:56,1013853,21.81,43,25.43,1,1,
4/19/2026 0:56,1014950,21.81,43,18.24,1,1,
4/19/2026 0:56,1016048,21.81,43,16.01,1,1,
4/19/2026 0:56,1017146,21.81,43,22.36,1,1,
4/19/2026 0:56,1018243,21.81,43,16.64,1,1,
4/19/2026 0:56,1019340,21.81,43,16.75,1,1,
4/19/2026 0:56,1020438,21.81,43,16.32,1,1,
4/19/2026 0:56,1021536,21.81,43,16.66,1,1,
4/19/2026 0:56,1022632,21.81,43,16.66,1,1,
4/19/2026 0:56,1023730,21.81,43,15.79,1,1,
4/19/2026 0:56,1024828,21.81,43,15.69,1,1,
4/19/2026 0:56,1025925,21.81,43,15.69,1,1,
4/19/2026 0:56,1027022,21.81,43,17.34,1,1,
4/19/2026 0:56,1028120,21.81,43,17.29,1,1,
4/19/2026 0:56,1029218,21.81,43,16.01,1,1,
4/19/2026 0:56,1030315,21.81,43,17.29,1,1,
4/19/2026 0:56,1031412,21.81,43,16.97,1,1,
4/19/2026 0:56,1032511,21.81,43,29.41,1,1,
4/19/2026 0:56,1033608,21.81,43,15.69,1,1,
4/19/2026 0:56,1034705,21.81,43,16.66,1,1,
4/19/2026 0:56,1035803,21.81,43,16.64,1,1,
4/19/2026 0:56,1036901,21.81,43,24.09,1,1,
4/19/2026 0:56,1037999,21.81,43,19.82,1,1,
4/19/2026 0:56,1039096,21.81,43,28.7,1,1,
4/19/2026 0:56,1040194,21.81,43,21.1,1,1,
4/19/2026 0:56,1041292,21.75,43,30.19,1,1,
4/19/2026 0:56,1042390,21.81,43,22.36,1,1,
4/19/2026 0:56,1043487,21.81,43,19.19,1,1,
4/19/2026 0:56,1044585,21.81,43,21.64,1,1,
4/19/2026 0:56,1045683,21.81,43,17.6,1,1,
4/19/2026 0:56,1046780,21.81,43,16.01,1,1,
4/19/2026 0:56,1047877,21.81,43,19.19,1,1,
4/19/2026 0:56,1048975,21.81,43,17.92,1,1,
4/19/2026 0:56,1050073,21.81,43,24.84,1,1,
4/19/2026 0:56,1051172,21.81,43,41.6,1,1,
4/19/2026 0:56,1052269,21.81,43,18.87,1,1,
